userid,authorid,value
cunninghampayton,skylermillerr,1
cunninghampayton,annapillow,3
cunninghampayton,bryyanke,3
cunninghampayton,christ-centered-content,12
cunninghampayton,miagronley,4
cunninghampayton,mckenziebestor,23
cunninghampayton,whiskey-n-wildflowers,4
cunninghampayton,maddiecrary23,4
cunninghampayton,jgrayvibes,15
cunninghampayton,im-a-mirrorballl,3
cunninghampayton,laneyhorkan,3
cunninghampayton,kaileymthompson,1
cunninghampayton,its-always-summer,8
cunninghampayton,quoteco,1
cunninghampayton,makennafryy-,1
cunninghampayton,richmindset,3
cunninghampayton,brynnschueller,3
cunninghampayton,mypinterestfeeds,1
cunninghampayton,girlieshitt,4
cunninghampayton,carlyywandtke,2
cunninghampayton,cayleefry,25
cunninghampayton,haylee-kast,35
cunninghampayton,lacicrow,13
cunninghampayton,jaemichalak,1
cunninghampayton,madibehrendt,1
cunninghampayton,linsey-smiles,1
cunninghampayton,taylordickmannn,1
cunninghampayton,autumschneider,1
cunninghampayton,acrary9,2
cunninghampayton,westernlivin,3
cunninghampayton,sadiestrehlow,6
cunninghampayton,modietz,7
cunninghampayton,lizzyhaag,1
cunninghampayton,livvy-p,4
cunninghampayton,camstrangstalien,2
cunninghampayton,reileynehring,1
cunninghampayton,republishlmao,3
cunninghampayton,summerkthompson,4
cunninghampayton,danny-ely,2
cunninghampayton,zachbestor,1
cunninghampayton,blissfullydreamingoflove,1
cunninghampayton,tpfaff19,1
cunninghampayton,-gracieb,3
cunninghampayton,jen-beis2,1
cunninghampayton,makaylamagnusonn,1
cunninghampayton,herloveislikeadrug,2
cunninghampayton,brookeaperez,1
cunninghampayton,reminderrss,3
cunninghampayton,lyricsquotes,1
cunninghampayton,fortherealone,1
cunninghampayton,-bellemae,2
cunninghampayton,teenfunfacts,6
cunninghampayton,jordynnholms,1
cunninghampayton,allieh513,1
cunninghampayton,niagengler,2
cunninghampayton,haileysherva,1
cunninghampayton,morganschyvinck,1
cunninghampayton,sschara25,2
cunninghampayton,bbooker00,1
cunninghampayton,thriftythings,1
cunninghampayton,relatable-girl-vibes,3
cunninghampayton,maddymarieeeee,1
cunninghampayton,hearteyes444you,1
cunninghampayton,thatpreppyg1rl,2
cunninghampayton,quotesn,2
cunninghampayton,oliviageffert,2
cunninghampayton,vscoimages-,2
cunninghampayton,lilymcpherson9,1
cunninghampayton,shelbyreynoldsss,1
cunninghampayton,angelenegrieves,1
cunninghampayton,all-things-country,1
cunninghampayton,everythinggood,3
cunninghampayton,cowrazy,1
cunninghampayton,blueberry-pancakes-,1
cunninghampayton,elsatallakson,1
cunninghampayton,keishaovoxo,1
cunninghampayton,boundbygrace,1
cunninghampayton,prettyperfectthings,1
cunninghampayton,naomibenish-,2
cunninghampayton,thechurchofjesuschrist,1
cunninghampayton,idreamofthis,2
cunninghampayton,kierstenreeser,1
cunninghampayton,jordynbrill,1
cunninghampayton,hannahsnoke,1
cunninghampayton,wrlshawty,1
cunninghampayton,sydcherney,1
cunninghampayton,cadenfry,1
cunninghampayton,bitchposts,1
cunninghampayton,livingwellx,3
cunninghampayton,reeseburns-,1
cunninghampayton,annmariee-18-,1
cunninghampayton,erynalcocerr,1
cunninghampayton,miabuonomo,1
cunninghampayton,happythreads,1
cunninghampayton,thriftz,5
cunninghampayton,nrocky4,1
cunninghampayton,savyob,1
cunninghampayton,sarahcooka,1
cunninghampayton,taitleereed,1
cunninghampayton,chloemackinnon10,1
cunninghampayton,wonders-of-the-sky,1
cunninghampayton,blondestuckinthe2000s,1
cunninghampayton,haleybrunken,3
cunninghampayton,lovethelittle-things,1
cunninghampayton,2kidsinlove,1
cunninghampayton,immaculatevibezz,1
cunninghampayton,laneylinscheid,1
cunninghampayton,vscois4thegirlz,1
cunninghampayton,adviice,1
cunninghampayton,kalibromenshenkel,1
cunninghampayton,therealteenlife,1
cunninghampayton,xmasszn,1
cunninghampayton,republishlmaoo,1
cunninghampayton,dailysmiles,1
cunninghampayton,samclark23,1
cunninghampayton,republishhh-,1
cunninghampayton,vscovibeset,1
cunninghampayton,caylsbeyer,3
cunninghampayton,rareeluv,1
cunninghampayton,brennalarson24,1
cunninghampayton,emmabakerrr,1
cunninghampayton,emtaylor111,1
cunninghampayton,aestheticandvibe,1
cunninghampayton,sun-shine-mood,7
cunninghampayton,happy-jesus-girls,3
cunninghampayton,heyutskaialee01,1
cunninghampayton,ellie-wallace,1
cunninghampayton,hwoodrow,1
cunninghampayton,freakingluv,1
cunninghampayton,nvkho,1
cunninghampayton,lauren-belk,1
cunninghampayton,sikethots,1
cunninghampayton,ephraim-albers,1
cunninghampayton,moriah-killionn,1
cunninghampayton,meganhalverson,1
cunninghampayton,hillaryhaarstad,5
cunninghampayton,mal-kreger,1
cunninghampayton,mahrawieman,1
cunninghampayton,cooper-cunningham,2
cunninghampayton,emvanderheyden,1
cunninghampayton,laceyyyyb,1
cunninghampayton,avahenry22,1
cunninghampayton,natalieandreas3,1
cunninghampayton,sportsculture,1
cunninghampayton,lovelifejustabit,1
cunninghampayton,haybales8,1
cunninghampayton,upliftedsoul,5
cunninghampayton,999princess666,1
cunninghampayton,jbansalll,1
cunninghampayton,socksssyrup,1
cunninghampayton,ashleykrieski,1
cunninghampayton,knowyour-purpose,2
cunninghampayton,robinanderson13,1
cunninghampayton,celebrityworld,2
cvrhovsek,dylanscholes,4
cvrhovsek,julia-horner,3
cvrhovsek,gracepalmeri,1
cvrhovsek,lily-macpherson,17
cvrhovsek,carolinavosm,37
cvrhovsek,siennaenglish06,1
cvrhovsek,stef-plakhova,6
cvrhovsek,sarabruce,4
cvrhovsek,olivia-frost-y,4
cvrhovsek,notmakaylaa,12
cvrhovsek,elizabethmouratova,4
cvrhovsek,laurenfinelli,3
cvrhovsek,jennyfromdablock101,1
cvrhovsek,izabellewint,1
cvrhovsek,adri-izz0,1
cvrhovsek,julia-medeiross,13
cvrhovsek,nataliesilvestreee,3
cvrhovsek,laurashaye,2
cvrhovsek,lindseyatherton-,8
cvrhovsek,oliviaafraserr,6
cvrhovsek,aidendouglasss,3
cvrhovsek,amyyywaang,1
cvrhovsek,cassieemarino,2
cvrhovsek,carmenkennes,11
cvrhovsek,daisyykingg,1
cvrhovsek,ssarahcardoso,4
cvrhovsek,miajerezz,1
cvrhovsek,brookesouliere,1
cvrhovsek,sofiaadelaa,2
cvrhovsek,emilyybellissimo,1
cvrhovsek,samedmunds,3
cvrhovsek,hilarycoolen,6
cvrhovsek,jadeandrewss,2
cvrhovsek,carolineecollinsss,1
cvrhovsek,hannahdrooger,1
cvrhovsek,edentullett,3
cvrhovsek,sophiiatran,2
cvrhovsek,nikidupak,2
cvrhovsek,gracebellissimo1,2
cvrhovsek,siennamillerr,1
cvrhovsek,martinadeamone,2
cvrhovsek,maddienelsonn-,3
cvrhovsek,briannaquarez,1
cvrhovsek,genevievechenard,1
cvrhovsek,meganadach,1
cvrhovsek,martinabuk,1
cvrhovsek,beamirabel,5
cvrhovsek,jessica-white27,1
cvrhovsek,gabriella-goncalvess,3
cvrhovsek,thriftz,1
cvrhovsek,emmaoliveira,1
cvrhovsek,mayaelghonemii,2
cvrhovsek,madelinemcveigh,3
cvrhovsek,presleyoresar,3
cvrhovsek,megcreelman,4
cvrhovsek,luccygriffin,1
cvrhovsek,anastasiaandreopoulos,1
cvrhovsek,delaneynolaan,3
cvrhovsek,sophmastrella,1
cvrhovsek,bronwengander,1
cvrhovsek,chloemcdonald17,2
cvrhovsek,sglover07,1
cvrhovsek,samsolinas,1
cvrhovsek,addisonmilton,1
cvrhovsek,daniyaqub,1
cvrhovsek,georgiarosss23,1
cvrhovsek,jaidlynmacd,6
cvrhovsek,hermionefrench,1
cvrhovsek,madeleinehierons,1
cvrhovsek,relatable-vibess,1
cvrhovsek,ameliathorson,1
cvrhovsek,rachperrino,1
cvrhovsek,sofiabrodarr,1
cvrhovsek,mussiea,1
cvrhovsek,sophgalvv,1
cvrhovsek,aubriemorris1,1
cvrhovsek,whatifwefellinlove,1
cvrhovsek,kalmacdonald,1
cvrhovsek,republishhh-,1
cvrhovsek,mila-dzodan,1
daaek04,sophiatoo,1
daniellalarosaa,kylietrimble,29
daniellalarosaa,averymcco1,1
daniellalarosaa,moneymonteith4,17
daniellalarosaa,stephenphilms,1
daniellalarosaa,sar-dacost,8
daniellalarosaa,relatablevscothingss,1
daniellalarosaa,ellaagostino,1
daniellalarosaa,julianamimar,11
daniellalarosaa,mattardooo,3
daniellalarosaa,oliviacadieux,1
daniellalarosaa,girlyvscothingss,17
daniellalarosaa,happythreads,1
daniellalarosaa,bestvscovibes,8
daniellalarosaa,im-a-mirrorballl,5
daniellalarosaa,relate-mood,9
daniellalarosaa,middleofthesky,2
daniellalarosaa,lilawitkinn,1
daniellalarosaa,gabriellamarsh,1
daniellalarosaa,eserrafx,1
daniellalarosaa,jgrayvibes,2
daniellalarosaa,katebartlett,1
daniellalarosaa,kiraasabb,1
daniellalarosaa,teenfact,4
daniellalarosaa,2themoonn,2
daniellalarosaa,a-365,1
daniellalarosaa,gkbilse,1
daniellalarosaa,summertimeemoods,1
daniellalarosaa,oliviageorgopoulos,1
daniellalarosaa,bixts,9
daniellalarosaa,emmacmacdonald,5
daniellalarosaa,maddiekreed,1
daniellalarosaa,lvhlltt,1
daniellalarosaa,maaideenn,1
daniellalarosaa,999princess666,2
daniellalarosaa,maggie-maclean,1
daniellalarosaa,taurus222,7
daniellalarosaa,katklapp,1
daniellalarosaa,only4you-,1
daniellalarosaa,ohmyymia,1
daniellalarosaa,r-chives,1
daniellalarosaa,capricorn-kisses,1
daniellalarosaa,sofia-ava,1
daniellalarosaa,iloveu2222,1
daniellalarosaa,everythingiwantandmoree,2
daniellalarosaa,dakotafilion,1
daniellalarosaa,aearl,6
daniellalarosaa,333s4mmy,1
daniellalarosaa,555scorpio,2
daniellalarosaa,antisocials,5
daniellalarosaa,alishawkinss,1
daniellalarosaa,commonxsense,25
daniellalarosaa,wiktoriazdyb,2
daniellalarosaa,batigv,1
daniellalarosaa,sunshineelife,2
daniellalarosaa,liivreidd,1
daniellalarosaa,kayariitchot,2
daniellalarosaa,dchacwai,1
daniellalarosaa,arjsun,1
daniellalarosaa,prada-u-baby,3
daniellalarosaa,freakingluv,5
daniellalarosaa,hotgirlssummer,1
daniellalarosaa,agirlfeed,1
daniellalarosaa,shoewrld,1
daniellalarosaa,bellaromic,4
daniellalarosaa,nickcafua,3
daniellalarosaa,rileyshieldss,2
daniellalarosaa,sammcnally,1
daniellalarosaa,bliss-culture,1
daniellalarosaa,karahporter,1
daniellalarosaa,serendipityspursuit,15
daniellalarosaa,lydia-harders,1
daniellalarosaa,jadeboychuk,1
daniellalarosaa,s-u-n-s-h-i-n-e-,3
daniellalarosaa,lilyclevelandd,1
daniellalarosaa,audpatpar,1
daniellalarosaa,forloversonlyy,2
daniellalarosaa,kassidypaxton,1
daniellalarosaa,josieeeeek,1
daniellalarosaa,earthygemini,1
daniellalarosaa,evvsco,1
daniellalarosaa,loriivega,3
daniellalarosaa,aliciagursbyy,1
daniellalarosaa,cartierrug,1
daniellalarosaa,sophiaabell,1
daniellalarosaa,chelseatrokee,1
daniellalarosaa,sophiamou,1
daniellalarosaa,danijelaperkovic,1
daniellalarosaa,jadenwatson,1
daniellalarosaa,damnhotties,3
daniellalarosaa,wildnwild,1
daniellalarosaa,jillianavaa,2
daniellalarosaa,boujee-vintage,1
daniellalarosaa,werenotreallystrangerz,4
daniellalarosaa,republishlmao,2
daniellalarosaa,dijellza,8
daniellalarosaa,favoritesfeed,3
daniellalarosaa,liv-ashtonn,1
daniellalarosaa,milesleav,1
daniellalarosaa,samporcarelli,1
daniellalarosaa,meadaily,3
daniellalarosaa,gracechristian-,1
daniellalarosaa,thriftz,7
daniellalarosaa,prettygirllllllllllllllllll,1
daniellalarosaa,luisakirstein,1
daniellalarosaa,milenarenna,1
daniellalarosaa,emersondugas,1
daniellalarosaa,anetakolica,1
daniellalarosaa,leargle,1
daniellalarosaa,joeyygo,1
daniellalarosaa,melanie-stjohn,1
daniellalarosaa,drippbabies,1
daniellalarosaa,meganabramss,1
daniellalarosaa,dailyot9,1
daniellalarosaa,prettyperfectthings,5
daniellalarosaa,studlysteadman,1
daniellalarosaa,tnellly,1
daniellalarosaa,culture-vulture,2
daniellalarosaa,playlisted,1
daniellalarosaa,its-amood,1
daniellalarosaa,kendrapatkos,1
daniellalarosaa,vibeznshit,2
daniellalarosaa,paigeerne,1
daniellalarosaa,katiepego,1
daniellalarosaa,mccall-mitchell,2
daniellalarosaa,teenxvibes,1
daniellalarosaa,blondestuckinthe2000s,1
daniellalarosaa,evange4228,1
daniellalarosaa,happinessinpixels,1
daniellalarosaa,pearlsanddiamonds,1
daniellalarosaa,vintageyvibes,1
daniellalarosaa,fuckwthat,1
daniellalarosaa,itskacylee,1
daniellalarosaa,iluvmeganfox,1
daniellalarosaa,gracedarienzo,1
daniellalarosaa,strawbrryangel,2
daniellalarosaa,cigtar,1
daniellalarosaa,carolineh5,1
daniellalarosaa,alexisscarmozzino,1
daniellalarosaa,samsinon,1
daniellalarosaa,laaureenelizabeth,1
daniellalarosaa,sofiegreennn,1
daniellalarosaa,degeneratebeautyqueens,1
daniellalarosaa,carina-ferrazzii,1
daniellalarosaa,emmaacamp,1
daniellalarosaa,emmaefrancis,1
daniellalarosaa,republishlmao-,2
daniellalarosaa,herloveislikeadrug,4
daniellalarosaa,soph-germaine,1
daniellalarosaa,victorialeighg,1
daniellalarosaa,hamara,1
daniellalarosaa,ezrahoskins,1
daniellalarosaa,kennedyyarterburn,1
daniellalarosaa,aspenlish,1
daniellalarosaa,chelseajorddan,1
daniellalarosaa,maddisonlaine,1
daniellalarosaa,madisonvanhoof,2
daniellalarosaa,carylong,1
daniellalarosaa,jenniferpapaqui,1
daniellalarosaa,a-thepineapple,1
daniellalarosaa,kingcongar,1
daniellalarosaa,caileydivine,1
daniellalarosaa,kateoneill,1
daniellalarosaa,emilyanci,1
daniellalarosaa,walhumaidan,1
daniellalarosaa,elisekochhh,1
daniellalarosaa,fashionwhoree,1
daniellalarosaa,cecilia-miller,10
daniellalarosaa,sofijajuricic,1
daniellalarosaa,yulyaxo,1
daniellalarosaa,lux-puta,1
daniellalarosaa,majamandaric,8
daniellalarosaa,cowgirlmathilde,3
daniellalarosaa,mikaylacullen,1
daniellalarosaa,kennedywinklerrr,1
daniellalarosaa,sagegi,1
daniellalarosaa,relatablecouples,6
daniellalarosaa,alessiacoluccio,5
daniellalarosaa,mileysue29,1
daniellalarosaa,star-fashion,1
daniellalarosaa,fallmoreinluvwithlife,1
daniellalarosaa,vanessamacedo-,1
daniellalarosaa,ellaupchurchhh,1
daniellalarosaa,pop-culture,2
daniellalarosaa,diverseaesthetic,1
daniellalarosaa,sofiadodaroo,1
daniellalarosaa,summarized,1
daniellalarosaa,carolineecollinsss,1
daniellalarosaa,everything-for-you,2
daniellalarosaa,lifestylezz,1
daniellalarosaa,juliannezunic,1
daniellalarosaa,abbeyalexis,1
daniellalarosaa,juliaxharris,1
daniellalarosaa,emmavenusio,1
daniellalarosaa,1800-lets-runaway-together,1
daniellalarosaa,yourfavouriterapper,1
daniellalarosaa,tristanbelll,1
daniellalarosaa,paiigehull,1
daniellalarosaa,isabella-loschiavo,1
daniellalarosaa,alyssa--13,1
daniellalarosaa,glaminspo,1
daniellalarosaa,charlottepeeler,1
daniellalarosaa,livrmyers,1
daniellalarosaa,boysgotojupiter,1
daniellalarosaa,emmaventer,1
daniellalarosaa,wrlshawty,1
daniellalarosaa,kayadzikowski,1
daniellalarosaa,nikkislovacek,1
daniellehaleyy,bradmnagle,10
daniellehaleyy,kyliea1,6
daniellehaleyy,charlottemiraa,1
daniellehaleyy,maddie-autumn,7
daniellehaleyy,ashleyrayner,4
daniellehaleyy,victoria-munteanu,6
daniellehaleyy,jocelynsallowsvsco,12
daniellehaleyy,teen-life-relates,2
daniellehaleyy,mc-call-me,1
daniellehaleyy,republishthat-,1
daniellehaleyy,bella0242,1
daniellehaleyy,thelastgreatamericandynasty,1
daniellehaleyy,relatable-quotes-vscox,1
daniellehaleyy,nicocontreras,1
daniellehaleyy,abbeyodwyerr,1
daniellehaleyy,vscogalsss,2
daniellehaleyy,tamarasoccer21,1
daniellehaleyy,republishhh-,1
daniellehaleyy,summerghee,7
daniellehaleyy,happiehippi,1
daniellehaleyy,aubreyyeatonn,1
daniellehaleyy,abracadabr-a,1
daniellehaleyy,dailyquotes4vsco,1
daniellehaleyy,thedailyquote,1
daniellehaleyy,carlycastrillon,1
daniellehaleyy,daislynn-8,9
daniellehaleyy,bella8717,1
daniellehaleyy,everymood,2
daniellehaleyy,mymentality,3
daniellehaleyy,gtijerina,1
daniellehaleyy,welserr,1
daniellehaleyy,madelinrioux,1
daniellehaleyy,erincoogler,1
daniellehaleyy,madisonmdepalma,1
daniellehaleyy,lauramacinnis,1
daniellehaleyy,mayatarantino,1
daniellehaleyy,ryliecox,1
daniellehaleyy,bellavadas,1
daniellehaleyy,sydniegodfreyy,2
daniellehaleyy,davanrosen,1
daniellehaleyy,apuli,1
daniellehaleyy,mydeeplythoughts,5
daniellehaleyy,marissahanlan,1
daniellehaleyy,simonacapatina7,1
daniellehaleyy,graceturcotte,2
daniellehaleyy,lindslusk,1
daniellehaleyy,republish-,4
daniellehaleyy,nzalewski,1
daniellehaleyy,crush-quotess,1
daniellehaleyy,jesslhausman,1
daniellehaleyy,aurora-bella,1
daniellehaleyy,victoriadonado,1
daniellehaleyy,carysvarty,5
daniellehaleyy,madeleineswainfontaine,1
daniellehaleyy,rosasaenz,1
daniellehaleyy,sethtravii,1
daniellehaleyy,bbooker00,1
daniellehaleyy,pow3r,1
daniellehaleyy,emjanderson,1
daniellehaleyy,belllamiller,1
daniellehaleyy,boysfuckingsuck,1
daniellehaleyy,sofmuzzat,1
daniellehaleyy,daniiialessi,1
daniellehaleyy,samtaskerr,1
daniellehaleyy,relatableshizz,1
daniellehaleyy,collection-of-quotes,1
daniellehaleyy,brecazz8,1
daniellehaleyy,bestvscovibes,1
daniellehaleyy,lareenardozi,1
daniellehaleyy,siexoxo,1
daniellehaleyy,ariatnajimenezg,1
daniellehaleyy,fuckwthat,1
daniellehaleyy,rileyjamaica,1
daniellehaleyy,laurencourtt,1
daniellehaleyy,erinconway,1
daniellehaleyy,gracegolds,1
daniellehaleyy,gabrielleaarcand,6
daniellehaleyy,saijaladii,1
daniellehaleyy,paigecopelaand,1
daniellehaleyy,korinavince,1
daniellehaleyy,jaisatiu,1
daniellehaleyy,chloegemm,1
daniellehaleyy,maddiegilchrist,1
daniellehaleyy,jaidennthomass,1
daniellehaleyy,jaggerlaidman,1
daniellehaleyy,a-thepineapple,1
daniellehaleyy,miahhrubino,1
daniellehaleyy,everythinggood,2
daniellehaleyy,taykinng,1
daniellehaleyy,jjennadurante,3
daniellehaleyy,emmapadley,3
daniellehaleyy,avemaglietta,1
daniellehaleyy,sarahmacdonald04,1
daniellehaleyy,ryleightonn,1
daniellehaleyy,lydiawilsonnn,1
daniellehaleyy,teenfunfacts,1
daniellehaleyy,-howardb,1
daniellehaleyy,favoritesfeed,3
daniellehaleyy,nicolemeglio,1
daniellehaleyy,-justyce,1
daniellehaleyy,georgiaellett,2
daniellehaleyy,makaylagoddard-,1
daniellehaleyy,jgrayvibes,1
daniellehaleyy,amberparkerr,1
daniellehaleyy,vscorelatee,1
daniellehaleyy,vscoforteens,2
daniellehaleyy,mentalhealthh,1
daniellehaleyy,relatable-vsco,1
daniellehaleyy,vsco--posts,1
daniellehaleyy,fallinginlovewithlife,2
daniellehaleyy,relate-mood,2
daniellehaleyy,vscois4thegirlz,1
daniellehaleyy,relatablecouples,1
daniellehaleyy,lilshab,1
daniellehaleyy,isabelalanaa,1
daniellehaleyy,happythreads,1
daniellehaleyy,kaitlynjanellee,1
daniellehaleyy,yasminc118,1
daniellehaleyy,alexdillman,1
daniellehaleyy,avengersposts,1
daniellehaleyy,xarijul,1
daniellehaleyy,gracccevale,1
daniellehaleyy,phoenixschoenn,1
daniellehaleyy,sydneyoliviajackson,2
daniellehaleyy,beststuffonvsco,3
daniellehaleyy,feedourminds,1
daniellehaleyy,why-is-this-so-true,3
daniellehaleyy,couplesofvsco,1
daniellehaleyy,erikaaddington,1
daniellehaleyy,leahgodfrey000,1
daniellehaleyy,emilybanta,1
daniellehaleyy,samanthapohl,2
daniellehaleyy,summertimeemoods,1
daniellehaleyy,lovelyandunpleasant,1
daniellehaleyy,relatablextweets,1
daniellehaleyy,literallynoonecares,1
daniellehaleyy,yolovscoo,1
daniellehaleyy,lily-tiong,1
daniellehaleyy,laurenarenfroe,1
daniellehaleyy,quotes-on-vsco,1
daniellehaleyy,elliefoley,1
daniellehaleyy,maryfaris21,1
daniellehaleyy,girls-relate,1
daniellehaleyy,mikaylakunkel,1
daniellehaleyy,briana-andreoli,1
daniellehaleyy,teensrepublish,2
daniellehaleyy,miabuonomo,1
daniellehaleyy,laurentaylorxox,1
daniellehaleyy,sashalerner,1
daniellehaleyy,hannahbilledeau,1
daniellehaleyy,teensvsco-,1
dariaboczniewicz,aliciagursbyy,1
dariaboczniewicz,vanessawaddoups,2
dariaboczniewicz,prettyperfectthings,9
dariaboczniewicz,camrynrattray,1
dariaboczniewicz,katarinabauer,1
dariaboczniewicz,sashabatalovaa,5
dariaboczniewicz,sofiaostapchuk,1
dariaboczniewicz,gennnc34,6
dariaboczniewicz,a-thepineapple,40
dariaboczniewicz,sarahhwinn,1
dariaboczniewicz,madeline-ash,1
dariaboczniewicz,idontthinkaboutyouatall,4
dariaboczniewicz,rrrinesaab,3
dariaboczniewicz,relatablevscothingss,4
dariaboczniewicz,lust4llfe,4
dariaboczniewicz,bukurie,10
dariaboczniewicz,michaela-nicolo,1
dariaboczniewicz,julialopezzz,1
dariaboczniewicz,allthethingswelove,5
dariaboczniewicz,itskacylee,1
dariaboczniewicz,dijellza,11
dariaboczniewicz,oliviaberzinski,1
dariaboczniewicz,meadaily,8
dariaboczniewicz,happilysoph,1
dariaboczniewicz,quintonbonn,1
dariaboczniewicz,izattchance,1
dariaboczniewicz,ic0nicbratt,1
dariaboczniewicz,iloveu2222,14
dariaboczniewicz,222angellll,1
dariaboczniewicz,haleyvanwagenen,4
dariaboczniewicz,emmrywilcox,1
dariaboczniewicz,kseniabenewiat,1
dariaboczniewicz,thedeadpoets,1
dariaboczniewicz,sweetloyaltyyy,1
dariaboczniewicz,hellochic-,1
dariaboczniewicz,freakingluv,6
dariaboczniewicz,mikhailaedge,5
dariaboczniewicz,realvscofeelings,13
dariaboczniewicz,victoriaisabelclark,1
dariaboczniewicz,agirlfeed,36
dariaboczniewicz,teenfact,38
dariaboczniewicz,mel-hidalgo,1
dariaboczniewicz,mydeeplythoughts,13
dariaboczniewicz,everythinggood,10
dariaboczniewicz,melinacohens,1
dariaboczniewicz,mvegah,1
dariaboczniewicz,roseelulaa-,3
dariaboczniewicz,relate-mood,153
dariaboczniewicz,natehealey,1
dariaboczniewicz,999princess666,1
dariaboczniewicz,coupless11,8
dariaboczniewicz,iluvlife-,3
dariaboczniewicz,jgrayvibes,149
dariaboczniewicz,oliviafbarden,1
dariaboczniewicz,wrlshawty,6
dariaboczniewicz,katerodrigues,1
dariaboczniewicz,ckeating,1
dariaboczniewicz,thisisntmaya,1
dariaboczniewicz,shoewrld,9
dariaboczniewicz,twentysmt,4
dariaboczniewicz,vibe-with-it,3
dariaboczniewicz,katelyman21,1
dariaboczniewicz,francescadimarino,3
dariaboczniewicz,loveyourexistence,3
